# Logfile created on 2026-03-29 22:05:04 +0200 by logger.rb/v1.5.3
2026-03-29 22:05:04 +0200: Memory Usage (437656K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/top/IHP_3421.gds
2026-03-29 22:05:04 +0200: Memory Usage (437656K) : Ruby Version for klayout: 3.2.3
2026-03-29 22:05:04 +0200: Memory Usage (462104K) : Loading database to memory is complete.
2026-03-29 22:05:04 +0200: Memory Usage (462104K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/top/drc_run_2026_03_29_20_04_57/IHP_3421_SoC3421_thickgateox.lyrdb
2026-03-29 22:05:04 +0200: Memory Usage (462104K) : Evaluate switches.
2026-03-29 22:05:04 +0200: Memory Usage (462104K) : tables selected: thickgateox
2026-03-29 22:05:04 +0200: Memory Usage (462104K) : KLayout will use 32 thread(s) in tiling mode.
2026-03-29 22:05:04 +0200: Memory Usage (462232K) : deep mode is enabled.
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : exchange0_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : exchange0_pin has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : exchange0_text has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : exchange1_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : exchange1_pin has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : exchange1_text has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : exchange2_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : exchange2_pin has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : exchange2_text has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : exchange3_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : exchange3_pin has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : exchange3_text has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : exchange4_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : exchange4_pin has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : exchange4_text has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : isonwell_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : Total no. of polygons in the design is 2955009
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : Loaded TECH DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : Loaded default DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : The following rules values were missing in tech json and default values were used:
2026-03-29 22:05:09 +0200: Memory Usage (481176K) :   - Cnt_c_digibnd
2026-03-29 22:05:09 +0200: Memory Usage (482712K) : Total area of the design is 1210000.0 um^2.
2026-03-29 22:05:09 +0200: Memory Usage (482712K) : The design dimensions are 1100.0 µm * 1100.0 µm.
2026-03-29 22:05:09 +0200: Memory Usage (482712K) : Starting general IHP-SG13G2 derivations.
2026-03-29 22:05:09 +0200: Memory Usage (482712K) : Starting Pwell derivations
2026-03-29 22:05:10 +0200: Memory Usage (488856K) : Starting IHP-SG13G2 DRC rules.
2026-03-29 22:05:10 +0200: Memory Usage (488856K) : Starting 5.7. ThickGateOx table
2026-03-29 22:05:10 +0200: Memory Usage (488856K) : Executing rule TGO.f
2026-03-29 22:05:10 +0200: Memory Usage (489240K) : KLayout DRC run for tables 'thickgateox' completed in 6.04 seconds
